Temp,Time [d],Volume fraction of AL2CU_C16 (Bulk),Mean radius of AL2CU_C16 (Bulk) [m]
210,1.55315,0.04508,3.79084E-09
210,1.59457,0.04509,3.82348E-09
210,1.63596,0.04509,3.85567E-09
210,1.67938,0.04510,3.88864E-09
210,1.72257,0.04510,3.92087E-09
210,1.76656,0.04510,3.95318E-09
210,1.81326,0.04511,3.98678E-09
210,1.85931,0.04511,4.01951E-09
210,1.90657,0.04512,4.05278E-09
210,1.95637,0.04511,4.08653E-09
210,2.00654,0.04513,4.12073E-09
210,2.05409,0.04512,4.15221E-09
210,2.10452,0.04513,4.18544E-09
210,2.16140,0.04514,4.22194E-09
210,2.22026,0.04514,4.25926E-09
210,2.27914,0.04514,4.296E-09
210,2.33967,0.04515,4.33287E-09
210,2.40123,0.04515,4.36987E-09
210,2.46360,0.04515,4.40669E-09
210,2.52706,0.04516,4.44346E-09
210,2.59273,0.04516,4.48076E-09
210,2.65951,0.04516,4.51825E-09
210,2.72643,0.04516,4.55527E-09
210,2.79846,0.04517,4.59409E-09
210,2.86792,0.04518,4.63118E-09
210,2.94040,0.04518,4.66914E-09
210,3.03891,0.04517,4.7199E-09
210,3.11228,0.04517,4.75719E-09
210,3.19045,0.04517,4.79535E-09
210,3.26721,0.04519,4.83279E-09
210,3.35384,0.04518,4.87452E-09
210,3.43690,0.04518,4.91345E-09
210,3.51747,0.04518,4.95155E-09
210,3.60270,0.04518,4.99009E-09
210,3.69390,0.04519,5.03094E-09
210,3.78771,0.04520,5.07364E-09
210,3.88323,0.04521,5.11438E-09
210,3.98176,0.04520,5.15613E-09
210,4.07630,0.04520,5.19788E-09
210,4.17243,0.04520,5.23594E-09
210,4.28196,0.04521,5.28074E-09
210,4.38975,0.04521,5.32371E-09
210,4.49763,0.04522,5.36683E-09
210,4.61233,0.04522,5.41119E-09
210,4.72861,0.04522,5.45727E-09
210,4.84845,0.04522,5.50139E-09
210,4.97084,0.04522,5.54686E-09
210,5.09253,0.04522,5.59218E-09
210,5.21875,0.04524,5.63596E-09
210,5.34416,0.04522,5.67975E-09
210,5.47050,0.04523,5.72455E-09
210,5.59969,0.04523,5.76958E-09
210,5.73117,0.04524,5.81325E-09
210,5.87395,0.04524,5.86125E-09
210,6.02021,0.04524,5.90792E-09
210,6.17681,0.04525,5.95745E-09
210,6.34182,0.04525,6.00906E-09
210,6.50023,0.04525,6.05781E-09
210,6.66521,0.04525,6.10934E-09
210,6.82211,0.04525,6.15711E-09
210,6.99768,0.04525,6.20691E-09
210,7.17099,0.04525,6.25699E-09
210,7.35709,0.04525,6.31102E-09
210,7.54825,0.04526,6.36351E-09
210,7.72799,0.04526,6.41528E-09
210,7.93584,0.04526,6.47069E-09
210,8.12931,0.04527,6.52438E-09
210,8.33046,0.04527,6.57735E-09
210,8.53930,0.04527,6.62825E-09
210,8.75048,0.04527,6.68339E-09
210,8.96692,0.04529,6.73789E-09
210,9.18224,0.04528,6.78991E-09
210,9.41080,0.04529,6.8453E-09
210,9.63111,0.04528,6.89978E-09
210,9.86369,0.04528,6.95367E-09
210,10.10079,0.04528,7.00901E-09
210,10.35859,0.04529,7.0665E-09
210,10.62360,0.04530,7.12524E-09
210,10.89833,0.04530,7.18513E-09
210,11.18153,0.04529,7.24768E-09
210,11.45886,0.04529,7.30558E-09
210,11.76543,0.04530,7.36851E-09
210,12.04424,0.04530,7.42827E-09
210,12.33484,0.04530,7.48433E-09
210,12.63003,0.04530,7.5456E-09
210,12.94545,0.04530,7.60775E-09
210,13.25218,0.04530,7.66591E-09
210,13.58117,0.04530,7.72747E-09
210,13.93561,0.04531,7.79222E-09
210,14.29038,0.04530,7.85824E-09
210,14.63193,0.04530,7.9193E-09
210,14.98189,0.04531,7.98303E-09
210,15.36996,0.04531,8.05019E-09
210,15.74743,0.04532,8.11594E-09
210,16.13130,0.04532,8.18108E-09
210,16.51797,0.04532,8.24702E-09
210,16.91388,0.04531,8.31169E-09
210,17.30952,0.04532,8.37634E-09
210,17.74497,0.04532,8.44395E-09
210,18.17586,0.04532,8.51182E-09
210,18.60023,0.04532,8.57845E-09
210,19.03751,0.04532,8.64584E-09
210,19.49770,0.04532,8.71093E-09
210,20.24940,0.04532,8.82256E-09
210,20.75489,0.04533,8.89863E-09
210,21.24358,0.04534,8.96665E-09
210,21.74616,0.04533,9.03506E-09
210,22.27720,0.04533,9.10953E-09
210,22.87018,0.04534,9.18562E-09
210,23.47082,0.04534,9.26496E-09
210,24.01948,0.04534,9.34165E-09
210,24.64578,0.04534,9.41611E-09
210,25.23628,0.04535,9.49403E-09
210,25.83613,0.04534,9.57003E-09
210,26.44602,0.04534,9.64376E-09
210,27.08244,0.04535,9.7179E-09
210,27.76755,0.04534,9.79951E-09
210,28.44918,0.04535,9.87935E-09
210,29.12777,0.04535,9.95862E-09
210,29.81197,0.04535,1.00341E-08
210,30.56078,0.04535,1.01163E-08
210,31.29498,0.04535,1.01963E-08
210,32.05502,0.04536,1.02728E-08
210,32.82330,0.04535,1.03584E-08
210,33.61251,0.04536,1.04389E-08
210,34.41820,0.04536,1.05217E-08
210,35.32080,0.04536,1.06124E-08
210,36.14937,0.04535,1.06915E-08
210,37.10119,0.04536,1.07855E-08
210,38.00441,0.04536,1.08749E-08
210,38.95253,0.04537,1.09595E-08
210,39.94947,0.04537,1.10521E-08
210,40.93077,0.04536,1.11439E-08
210,41.97994,0.04537,1.12371E-08
210,43.08297,0.04537,1.13352E-08
210,44.20846,0.04537,1.14303E-08
210,45.27109,0.04536,1.15218E-08
210,46.34513,0.04537,1.1614E-08
210,47.44094,0.04537,1.17073E-08
210,48.60380,0.04538,1.17966E-08
210,49.90279,0.04537,1.19014E-08
210,51.06706,0.04537,1.19936E-08
210,52.33255,0.04537,1.20943E-08
210,53.62111,0.04537,1.21859E-08
210,54.90675,0.04538,1.22879E-08
210,56.18795,0.04538,1.23818E-08
210,57.52637,0.04538,1.24828E-08
210,58.87921,0.04538,1.25784E-08
210,61.21962,0.04538,1.27387E-08
210,62.65849,0.04538,1.28415E-08
210,64.13474,0.04538,1.29406E-08
210,65.66570,0.04538,1.3039E-08
210,67.26025,0.04539,1.31402E-08
210,68.93924,0.04539,1.32538E-08
210,70.69958,0.04538,1.3365E-08
210,72.37056,0.04539,1.3472E-08
210,74.07282,0.04539,1.35774E-08
210,75.96367,0.04539,1.3685E-08
210,77.74026,0.04539,1.3792E-08
210,79.64845,0.04539,1.39061E-08
210,81.61726,0.04539,1.40205E-08
210,83.60284,0.04539,1.41343E-08
210,85.55587,0.04539,1.42437E-08
210,87.56283,0.04540,1.43522E-08
210,89.68821,0.04539,1.44675E-08
210,91.79148,0.04540,1.45766E-08
210,93.95212,0.04539,1.46894E-08
210,96.29326,0.04540,1.48127E-08
210,98.59486,0.04540,1.49268E-08
210,100.00000,0.04540,1.49998E-08
215,0.00002,1.72094E-18,3.45341E-10
215,0.00002,6.69106E-17,3.45397E-10
215,0.00002,1.90943E-16,3.45626E-10
215,0.00002,5.99286E-16,3.45694E-10
215,0.00002,1.87684E-15,3.45737E-10
215,0.00003,5.88072E-15,3.45812E-10
215,0.00003,1.84209E-14,3.45849E-10
215,0.00003,5.7678E-14,3.45866E-10
215,0.00003,1.80555E-13,3.45902E-10
215,0.00003,5.64823E-13,3.45874E-10
215,0.00003,1.76684E-12,3.45912E-10
215,0.00003,5.5257E-12,3.45957E-10
215,0.00004,1.72739E-11,3.45985E-10
215,0.00004,5.39912E-11,3.46054E-10
215,0.00004,1.68708E-10,3.46134E-10
215,0.00004,5.13124E-10,3.46242E-10
215,0.00005,1.38889E-09,3.46398E-10
215,0.00005,3.40477E-09,3.46578E-10
215,0.00005,7.6721E-09,3.46776E-10
215,0.00005,1.60752E-08,3.47004E-10
215,0.00006,3.16275E-08,3.47228E-10
215,0.00006,5.89038E-08,3.47507E-10
215,0.00006,1.04538E-07,3.47786E-10
215,0.00006,1.77756E-07,3.48047E-10
215,0.00007,2.91016E-07,3.48317E-10
215,0.00007,4.60454E-07,3.48535E-10
215,0.00007,7.06875E-07,3.48807E-10
215,0.00007,1.05583E-06,3.49046E-10
215,0.00008,1.53888E-06,3.49341E-10
215,0.00008,2.19354E-06,3.49648E-10
215,0.00008,3.06401E-06,3.4997E-10
215,0.00008,4.20171E-06,3.50321E-10
215,0.00009,5.66516E-06,3.50665E-10
215,0.00009,7.52157E-06,3.51064E-10
215,0.00009,9.84471E-06,3.51464E-10
215,0.00009,0.00001,3.5185E-10
215,0.00010,0.00002,3.52246E-10
215,0.00010,0.00002,3.52652E-10
215,0.00010,0.00003,3.53022E-10
215,0.00010,0.00003,3.53441E-10
215,0.00011,0.00004,3.53839E-10
215,0.00011,0.00005,3.54287E-10
215,0.00011,0.00007,3.55238E-10
215,0.00012,0.00009,3.56292E-10
215,0.00012,0.00013,3.57351E-10
215,0.00013,0.00017,3.58461E-10
215,0.00013,0.00023,3.5959E-10
215,0.00014,0.00029,3.608E-10
215,0.00014,0.00037,3.62092E-10
215,0.00015,0.00047,3.63508E-10
215,0.00015,0.00057,3.64952E-10
215,0.00016,0.00070,3.66464E-10
215,0.00016,0.00084,3.68031E-10
215,0.00017,0.00101,3.69699E-10
215,0.00017,0.00119,3.71486E-10
215,0.00018,0.00140,3.73364E-10
215,0.00018,0.00163,3.75321E-10
215,0.00019,0.00188,3.77369E-10
215,0.00019,0.00216,3.79506E-10
215,0.00020,0.00246,3.81713E-10
215,0.00020,0.00288,3.8483E-10
215,0.00021,0.00327,3.87618E-10
215,0.00021,0.00377,3.90999E-10
215,0.00022,0.00423,3.94103E-10
215,0.00022,0.00478,3.97715E-10
215,0.00023,0.00530,4.01089E-10
215,0.00023,0.00590,4.04921E-10
215,0.00024,0.00656,4.091E-10
215,0.00025,0.00728,4.13632E-10
215,0.00025,0.00805,4.18427E-10
215,0.00026,0.00887,4.23543E-10
215,0.00027,0.00965,4.28436E-10
215,0.00027,0.01048,4.33601E-10
215,0.00028,0.01135,4.39071E-10
215,0.00028,0.01225,4.4479E-10
215,0.00029,0.01319,4.50811E-10
215,0.00030,0.01417,4.5709E-10
215,0.00031,0.01518,4.63649E-10
215,0.00031,0.01622,4.70477E-10
215,0.00032,0.01723,4.77198E-10
215,0.00033,0.01861,4.86499E-10
215,0.00034,0.01968,4.93736E-10
215,0.00035,0.02073,5.00886E-10
215,0.00036,0.02176,5.07914E-10
215,0.00036,0.02278,5.14895E-10
215,0.00037,0.02378,5.21738E-10
215,0.00038,0.02477,5.2855E-10
215,0.00039,0.02576,5.35211E-10
